	RBP_flag	seqSVM_score	seqDNN_score	BLAST_SeqOnly_score	PPI_score	PIA_score	y_ture	ProteinBERT_score	SVM_SeqOnly_NoSS_score	DNN_SeqOnly_NoSS_score
O43390	1	0.9868369722020244	0.89839655	0.9483870967741936	0.9376918865295992	0.9881158365706008	1.0	0.9985976	0.9268820628427744	0.9906364
Q8IZW4	0	0.0157220059121234	0.031254385	0.0	0.0959793131533705	0.0681328237240206	0.0	0.0050162673	0.0424258293987397	0.14591551
V9HW37	0	0.8062461613976636	0.11806935	0.2380952380952381	0.2849037333087445	0.4782084164766947	0.0	0.65842015	0.7627991411321304	0.69649744
Q70YC5	0	0.3775061213685614	0.95897424	0.12	0.1441018182100281	0.1967066851181912	0.0	0.15548041	0.6991259988788929	0.77451164
Q76MU0	0	0.8821919375833586	0.17475817	0.3333333333333333	0.2973428798704019	0.337457322912221	0.0	0.46738446	0.8937689396069952	0.94338757
Q9Y6L7	0	0.0821526754239938	0.099898934	0.0115107913669064	0.2429887878830021	0.0602694442138916	0.0	0.072095394	0.3760895617820579	0.7954048
Q8WXX5	1	0.8143958719049279	0.9718337	0.0961538461538461	0.9137884686028124	0.9473280389578094	1.0	0.49870676	0.8923300853910544	0.4428657999999999
Q8WXX0	0	0.1913539417782002	0.5214193	0.0769230769230769	0.3105703219537138	0.1541030329319813	0.0	0.17585969	0.6355754102393767	0.5446147
O60656	0	0.0775049011226605	0.069212794	0.0	0.1465198002133776	0.0483902398084881	0.0	0.01210767	0.2092574522187268	0.027441736
Q15654	1	0.2388174752816329	0.035953313	0.0683229813664596	0.2955430645779765	0.5064890517485775	1.0	0.17600587	0.2586025623661478	0.10256319
Q13433	0	0.1145776115665535	0.24283217	0.04	0.1954502973814478	0.1151678530263097	0.0	0.041323483	0.3587953480421224	0.14591551
B7Z6Z4	0	0.5763207317604775	0.19191271	0.0175438596491228	0.7300826816262169	0.8959372303696379	0.0	0.22704446	0.6169771073952485	0.29121608
Q96GX5	0	0.4576219741799009	0.14036295	0.0380228136882129	0.6275641517480385	0.6531650258360034	0.0	0.06598011	0.635150251907447	0.20422122
Q9BUY1	0	0.2189684202226987	0.039540436	0.1111111111111111	0.166708037235999	0.2392298528702808	0.0	0.007893622	0.1883879158554242	0.014941112
Q8N6D2	0	0.0077327023269631	0.0264323479999999	0.1379310344827586	0.3957089889175536	0.2095350802250357	0.0	0.011627406	0.0136618769951467	0.14591551
Q969G2	0	0.5323898532058553	0.051208667	0.0307262569832402	0.1908998239892083	0.0733777241296266	0.0	0.15753213	0.4421810494092552	0.19514209
Q92876	0	0.071185044958773	0.026627036	0.0	0.1405327397760108	0.0605510545315363	0.0	0.010977447	0.1169478578397534	0.005015814
P01891	1	0.8741882042013895	0.99653083	0.0232558139534883	0.2176967210508089	0.3482826581605167	1.0	0.42230192	0.7945235588552231	0.9815611
B4DGU4	0	0.4063815248025381	0.83084154	0.064516129032258	0.3536285420240798	0.459184123901442	0.0	0.08684617	0.6822922077493965	0.9273629
Q8NHQ9	1	0.96179335009376	0.7610895000000001	0.7333333333333333	0.8448651969348603	0.9726495371963668	1.0	0.9935073	0.7901982316390401	0.7871598000000001
Q8NHQ1	0	0.7248183109696721	0.06359767	0.3333333333333333	0.4055426120857202	0.4572000464847743	0.0	0.042376548	0.6454280506827864	0.047622994
F5GZI3	0	0.6916068214003745	0.9545695	0.0212765957446808	0.2156758805826269	0.3526315574843352	0.0	0.39244157	0.7375978698515355	0.794325
Q9NY85	1	0.9720629263642748	0.9993899	0.4	0.7249689838351597	0.8934651655274289	1.0	0.98912835	0.8754714529500773	0.7480551999999999
P37059	0	0.2579732564014002	0.121841796	0.0212765957446808	0.1624527420929122	0.0577450721898163	0.0	0.008924425	0.2228671982119169	0.0075103436
Q6UXP7	0	0.2601897869956452	0.13213725	0.1111111111111111	0.1877577179158948	0.2542349859011477	0.0	0.07886881	0.5	0.64920926
Q6ZN33	0	0.4760045943753983	0.055212963	0.0	0.1709649799125286	0.2114553044646925	0.0	0.29073715	0.5603762444379398	0.14591551
P51795	0	0.1902486010398944	0.16443437	0.0	0.340137994311166	0.2321060404955545	0.0	0.020179302	0.2207037053193061	0.45800364
Q9NQ89	0	0.2295939369530838	0.119719096	0.0	0.1435339213366521	0.0412992698529829	0.0	0.03714481	0.2732336514967291	0.04800744
E9PMP7	0	0.1882922755477003	0.30850178	0.0	0.4054279197579826	0.5576985586206993	0.0	0.2445423	0.2573920768066289	0.41450697
Q9BYH8	0	0.0402432784900122	0.046465382	0.0412844036697247	0.3045423670800279	0.2831672151517946	0.0	0.034152925	0.2795760782918571	0.03188786
Q9NV72	0	0.02644373257812	0.03998111	0.010551948051948	0.2414410224683427	0.0597812067699159	0.0	0.008381546	0.09594497338668	0.0109971439999999
Q5VYY2	0	0.1414446067539523	0.17863181	0.0	0.6018643166114427	0.26871872868324	0.0	0.0089647169999999	0.2099260044992666	0.12080775
Q9NQS7	1	0.4270701010099416	0.95225096	0.1009174311926605	0.8029742082811205	0.8989142000440976	1.0	0.6296406999999999	0.482471438735121	0.7244613
O75077	0	0.283930106621294	0.5657613	0.0	0.2027280833228072	0.0711867691746049	0.0	0.009955585	0.5810171029369905	0.06999276
A8K7I4	0	0.1953816147083104	0.08890191	0.125	0.3280072320171354	0.1561380514405518	0.0	0.033406883	0.6390397755384878	0.06472062
Q9C010	0	0.4046906176645047	0.12421514	0.4285714285714285	0.2390174073408415	0.2220048650924211	0.0	0.092503965	0.5814801061186593	0.01219927
P15918	0	0.8432302209697746	0.47839454	0.0692307692307692	0.4167233754021815	0.2481546896509655	0.0	0.32054013	0.7357132836492715	0.7410514
A8MX94	1	0.2410735300163197	0.0549715759999999	0.0	0.7249689838351597	0.8934651655274289	1.0	0.41389123	0.1810053901726588	0.017828371
Q8NEX1	0	0.046496052713143	0.032257073	0.0588235294117647	0.1138038940269123	0.1116553616843524	0.0	0.0077036619999999	0.0484181450941623	0.02918194
P62873	1	0.3637400409393714	0.032648787	0.1767515923566879	0.6059556683976886	0.3578649690316025	1.0	0.14282474	0.1634543708577451	0.056833055
P62877	0	0.2508559272635297	0.6616118000000001	0.0632911392405063	0.4131355354163253	0.4226358763783013	0.0	0.018143713	0.3187359882868932	0.25871775
Q96CX2	1	0.1056313622375048	0.015858395	0.0	0.8428666999214415	0.7507737425504858	1.0	0.011395872	0.0608847085663511	0.08783387
A0PJE2	0	0.7038599106364293	0.07936807	0.0204081632653061	0.3011115644837625	0.1412139317657172	0.0	0.13343108	0.538596202621007	0.14591551
Q8TAG6	0	0.1870978640511694	0.13898514	0.0	0.1700656229370291	0.0473398729667513	0.0	0.050354987	0.1594414795151263	0.054303493
O60479	0	0.1109650941655263	0.044461213	0.0123456790123456	0.1760212144448966	0.0790769620991145	0.0	0.009752244	0.0954938575168335	0.7275704000000001
Q719I0	0	0.7676344519721114	0.41766852	0.2857142857142857	0.1259169035895862	0.2230493531520797	0.0	0.38331324	0.6195626473530166	0.20272821
O95931	0	0.8130288414812836	0.9007357	0.2222222222222222	0.6607691424735435	0.658234239096114	0.0	0.1260369999999999	0.6472904813654987	0.07833805
Q6ZUC8	0	0.0841462100574355	0.036681764	0.0	0.1193907311878738	0.1435613775866395	0.0	0.05245754	0.3487731728706313	0.0504475
Q8NFV4	0	0.1613631669258263	0.04196399	0.0	0.1380174779149709	0.1510355103521474	0.0	0.07961807	0.1830260665438372	0.14591551
P27987	0	0.1578939375663731	0.16542555	0.0	0.249755716315703	0.1430512181087377	0.0	0.24468902	0.2600511730873948	0.62909794
Q3LI73	0	0.0233170036631701	0.024648845	0.0	0.1486902883513	0.0460476276183525	0.0	0.024167836	0.0557871921025147	0.14591551
Q3LI70	0	0.0385438099473066	0.0209757	0.0	0.1340159086649489	0.044957964210551	0.0	0.0009916723	0.1051431975603755	0.0281354339999999
Q9NRS4	0	0.4055555934099994	0.039098825	0.0127388535031847	0.0182711430876665	0.0081262109059434	0.0	0.0021601020999999	0.4180948191873285	0.14591551
Q9NRS6	0	0.1914130065628142	0.8886530999999999	0.0975609756097561	0.6872396362871354	0.747022879885885	0.0	0.18219885	0.4727487441743906	0.7222668999999999
Q9P2H0	0	0.1900754836733287	0.62430894	0.0	0.6187605508454711	0.5162587352034939	0.0	0.049586862	0.1376060510705707	0.67055666
Q9BVM2	0	0.8238531036946692	0.04470853	0.25	0.5319407376837005	0.3185511138091146	0.0	0.8402589	0.5653316326997364	0.14591551
P43626	0	0.0071093504144014	0.038510527	0.0	0.0552918672845019	0.0327488645306648	0.0	0.030617684	0.0185220809286882	0.024677396
P49286	0	0.0114667299196395	0.015803345	0.0	0.4905221961850345	0.2245446723323712	0.0	0.000187397	0.0385914722354747	0.002973398
Q9UKU6	0	0.4945253176982986	0.44889098	0.125	0.1553506428648773	0.2328286757918893	0.0	0.0404535529999999	0.7248521917298691	0.004915821
Q8N0Z3	1	0.5249211097523795	0.36432248	0.0909090909090909	0.6430157886367416	0.4047547951443308	1.0	0.04744062	0.7385993354959807	0.41522697
Q96QV6	0	0.6277766372700572	0.2534433	0.0	0.9079710258176058	0.8660193159355158	0.0	0.12869245	0.7363121435000177	0.10772484
Q8N0Z8	1	0.1371067851126947	0.0454076	0.3333333333333333	0.3005089599587748	0.7260070155851828	1.0	0.095390856	0.1723451454356585	0.31478456
P51570	0	0.1509446268101802	0.04419326	0.2857142857142857	0.569965077416689	0.5365876098641544	0.0	0.5780779	0.2628388796514574	0.14591551
P10636	1	0.8978754029550426	0.9701395	0.125	0.5074152820002766	0.5233901948905203	1.0	0.66344404	0.8795656011746185	0.1810981
Q6AW86	0	0.0827256458670392	0.025903197	0.0063432835820895	0.7791309098021533	0.5613533902359265	0.0	0.012622923	0.1071819323499704	0.0052072555
P32321	0	0.3800859923873906	0.0754623859999999	0.0833333333333333	0.2620639616277557	0.1377532483871163	0.0	0.30046743	0.5142867380610987	0.0225865
P0CG29	0	0.0668236011645293	0.32847857	0.0588235294117647	0.0972908620716383	0.2075285112016112	0.0	0.05170062	0.1495821286046812	0.70905197
O00470	0	0.4442387528684225	0.5221707999999999	0.0327868852459016	0.2037004554413488	0.2118708735811757	0.0	0.09494197	0.3792187906960458	0.7437944000000001
Q3KQV3	0	0.0873589536172132	0.02178522	0.0101647388713634	0.1765062711886909	0.1003174347880722	0.0	0.00668332	0.2227499008940398	0.020777259
Q5T8I3	1	0.0602636299461267	0.15594792	0.0	0.3308448088189224	0.3883514334390396	1.0	0.12264076	0.2528702632221749	0.65424424
Q5T8I9	1	0.2577095849742576	0.05366902	0.2857142857142857	0.1292723715602227	0.5056123143429634	1.0	0.5783973000000001	0.3352414973088065	0.09942636
O95199	0	0.054001363561719	0.056882933	0.0939226519337016	0.4752269117369589	0.4638045320959038	0.0	0.23593342	0.2422293799414227	0.05810815
P60468	1	0.1763523814640439	0.025742931	0.0	0.7983586551029443	0.9499255261788756	1.0	0.013934016	0.3838351939467065	0.029959824
P82663	1	0.7926540917474434	0.062099095	0.0	0.9432031755077792	0.9889628265480428	1.0	0.63348866	0.7750087733232571	0.20347735
P11586	1	0.915776616535618	0.7870496	0.0	0.9151135497181652	0.9265061068799272	1.0	0.8408667	0.9206079449022032	0.9995365
Q9Y5H6	0	0.0628968399663778	0.78786004	0.0142450142450142	0.1692069997368236	0.4212074219312771	0.0	0.0049554706	0.1904370777374884	0.033562336
Q9Y5H2	0	0.1941287258539775	0.12839064	0.0126182965299684	0.0608490726344186	0.0580747640238135	0.0	0.06296387	0.3873740582116091	0.025656937
P33032	0	0.0060713400265777	0.031394172	0.0	0.1186334796016827	0.0425458218130257	0.0	0.0001398027	0.037963051121259	0.008919596
P21918	0	0.0170461983224793	0.014988395	0.0	0.1080266202220209	0.0388834460295916	0.0	0.0012205839	0.0864369939184192	0.014135126
P21917	0	0.0155043488666587	0.02635736	0.0014836795252225	0.4002658882173577	0.4273963359268993	0.0	0.00023236871	0.0354475746234128	0.004298378
Q9NX63	1	0.4823708560515794	0.25457692	0.0	0.6926131624867878	0.4732153575828051	1.0	0.5139828	0.5	0.2992647999999999
P62318	1	0.8467133636735926	0.13200727	0.3846153846153846	0.9533470901982694	0.9906198054507735	1.0	0.9850422	0.8342587718267326	0.8747362
P62316	1	0.6773919589931455	0.82742244	0.5833333333333334	0.9568851051488	0.9901820110709914	1.0	0.9385255	0.6254163454943991	0.19921921
Q14849	0	0.0220172139869751	0.041713655	0.0	0.074095435140776	0.0476876092033691	0.0	0.13371393	0.0508489027440741	0.03143905
O14717	1	0.190744792226792	0.9613526	0.1428571428571428	0.4563882596650941	0.7728524720087657	1.0	0.66669184	0.2178003402089057	0.31439927
A8MXP9	1	0.6346933336609399	0.82027775	0.8285714285714286	0.7004000125320095	0.7461136961912236	1.0	0.9668	0.8937660822060391	0.3560222
O14732	0	0.2500913515128201	0.10989342	0.25	0.416004191926841	0.3502157384465079	0.0	0.10707909	0.3169194975976471	0.009168838
Q9NZD4	0	0.1262416051260854	0.059020683	0.0	0.6683478745809794	0.4239915411415434	0.0	0.022882432	0.1893917555619153	0.05237295
Q9H2G2	1	0.8119723175977647	0.9372555	0.0336134453781512	0.909695842285812	0.8890660483767954	1.0	0.16002798	0.7801950277735948	0.43283674
O00468	1	0.1531333353494459	0.22875695	0.0010427528675703	0.3182800655759487	0.2153495770616649	1.0	0.007861316	0.1778314336210515	0.15708835
Q96A10	0	0.3302217387602676	0.037615392	0.4761904761904762	0.1439782694145339	0.1413237632939538	0.0	0.038897485	0.3604218714766969	0.0042161285
Q9NUJ1	0	0.2562835752689514	0.0683022	0.0526315789473684	0.2437391978999662	0.2446380747373843	0.0	0.09808841	0.4904107691858579	0.009138521
Q15464	0	0.7438140145995927	0.6519148	0.0352941176470588	0.1837407034599526	0.1932304598603111	0.0	0.2805519	0.6933560275302847	0.06667234
Q96KP6	0	0.5871578527456852	0.086348504	0.0	0.2611302033401236	0.1111554310057645	0.0	0.061390072	0.4918501736159946	0.059543174
P13987	0	0.0199531494083016	0.02033269	0.0	0.6319125059347113	0.6150865098546417	0.0	0.0237913129999999	0.0200600134871939	0.14591551
Q8N8R5	0	0.0797728452645371	0.050966818	0.0	0.3555557248647363	0.4849147289783222	0.0	0.02002126	0.0831108200340503	0.08933703
Q96NS8	0	0.0435528493735597	0.0423505	0.1428571428571428	0.0804897296081545	0.0633085791153429	0.0	0.0021918416	0.0334378476871359	0.0042621023
Q9BXP8	0	0.0724442353742589	0.07234795	0.0526315789473684	0.1542145419002127	0.0416848662957663	0.0	0.017338663	0.0519848802696159	0.07906384
Q15075	1	0.2373844104015243	0.16461065	0.037037037037037	0.6269219006314214	0.5716755643629945	1.0	0.08512941	0.3514811660714674	0.5367204000000001
Q69YH5	0	0.062687516960484	0.18851735	0.25	0.7832947489206208	0.8355720314477353	0.0	0.0893327	0.2906700584540292	0.09410168
Q9UM07	0	0.0641532537639698	0.34590408	0.0	0.5776076785873847	0.3338738580697508	0.0	0.11586243	0.2416803375658238	0.21756713
Q9Y3D9	1	0.2070672964183796	0.06605209	0.0	0.9231968553359136	0.987201696441163	1.0	0.06400177	0.6233981069151634	0.04025266
A0PK11	0	0.0140134507909174	0.025959715	0.1111111111111111	0.0818200764255641	0.0792209456942644	0.0	0.024966806	0.0648985615498231	0.0072271135
O15120	0	0.2228815877747198	0.04381768	0.0833333333333333	0.185197097285463	0.1228162111398181	0.0	0.010396332	0.0826704376187985	0.92042017
Q14767	0	0.0230287211678587	0.018643394	0.023320895522388	0.1583047328262299	0.1452817046919445	0.0	0.0268608929999999	0.0614237253785201	0.014816878
Q8WVC6	0	0.3454089578134939	0.047706857	0.0	0.278678713993455	0.364628468396693	0.0	0.035316616	0.3495854081687107	0.04105743
Q9Y336	0	0.0146342515688164	0.047934484	0.0	0.2859481815318605	0.0609376115794741	0.0	0.030829221	0.0598791277490623	0.14591551
Q9Y333	1	0.2863217619181925	0.98400235	0.7272727272727273	0.7792278695170763	0.9624642724335132	1.0	0.9510044	0.309831340648974	0.8514492
Q8NBA8	0	0.2527220093147609	0.3313380999999999	0.25	0.1691157353865703	0.1478380668927979	0.0	0.38868302	0.1160111780242665	0.16607226
Q549H9	0	0.2342283748658589	0.04347942	0.0	0.1226435479105129	0.1335585606366837	0.0	0.08004087	0.6577728300922041	0.14591551
Q9P126	0	0.1521439168790634	0.019936893	0.0	0.2053784723989418	0.0616267895503074	0.0	0.10575348	0.204210843802428	0.029030764
P35790	0	0.5229576639550432	0.0373313429999999	0.1818181818181818	0.131187594657736	0.136184011123117	0.0	0.16519433	0.2650536911300991	0.008421538
Q86XU0	0	0.0140576777385165	0.023292365	0.0107296137339055	0.1477054968023937	0.0881916172861918	0.0	0.009520888	0.0706232678946501	0.14591551
A8K4B4	0	0.6457852801684371	0.968382	0.3333333333333333	0.7318118193469934	0.7721533845406177	0.0	0.77783656	0.7388254731273499	0.74019855
Q6UE05	0	0.0019644815023085	0.030374775	0.0	0.1963252870682077	0.2046331162541809	0.0	0.0035534203	0.0160261914312411	0.053626664
P43155	0	0.2671980179800911	0.06459241	0.0769230769230769	0.1154954290746932	0.0940587130095868	0.0	0.09039292	0.3524977447265336	0.017162707
O43159	1	0.926987508995042	0.31009683	0.3076923076923077	0.921433203797624	0.9777967538838792	1.0	0.9444603	0.8199050054125363	0.032378733
O94985	0	0.340512939343252	0.10671437	0.0120192307692307	0.2884395734355178	0.3550398326126933	0.0	0.026193082	0.6021599094424029	0.13051096
O94983	0	0.0753111679060551	0.05924825	0.0820895522388059	0.222828219963886	0.2375043677990008	0.0	0.03851071	0.2271938145715963	0.14591551
B2RCI8	0	0.1878327372941932	0.10230992	0.0714285714285714	0.3534224579274057	0.5857596929559017	0.0	0.0251911279999999	0.2839141617661121	0.050423693
Q9H3Y6	0	0.5	0.05187732	0.0431519699812382	0.1678589578673393	0.1346745108450494	0.0	0.017016232	0.2357550160010819	0.04555444
Q8TAX5	1	0.4592575737346526	0.04965679	0.1428571428571428	0.1373708897198615	0.1772153655588395	1.0	0.3771645999999999	0.2767058659168808	0.029321374
P42704	1	0.1924027992188106	0.16439565	0.4166666666666667	0.8569913914807697	0.912267601573544	1.0	0.30407336	0.9077257884635186	0.13890974
Q9GZU7	0	0.1708010107798677	0.03726434	0.1666666666666666	0.180137032474248	0.2514414495079501	0.0	0.054194212	0.3748667794336964	0.0741877
Q9GZU0	0	0.3404781475736327	0.72482896	0.5	0.1553277058323336	0.2189483113725293	0.0	0.14449933	0.335191542301615	0.5608316999999999
Q8N7Q3	0	0.0216871562820781	0.016441643	0.0096034696406443	0.3384397905622669	0.1455803805858289	0.0	0.0051309764	0.047762466066968	0.0009304579
Q8N7Q0	0	0.0703074800010313	0.03526408	0.0128205128205128	0.1142920627120909	0.1120875757510894	0.0	0.017907321	0.1090123220513351	0.27684587
Q13275	0	0.8578109420975301	0.053852078	0.0135135135135135	0.6961852238421348	0.3459581706020237	0.0	0.007710874	0.8600097897058594	0.79822963
O75078	0	0.0611371516076641	0.07671197	0.0	0.1038747368967249	0.0722685879654126	0.0	0.005814016	0.1286761458147783	0.0033060105
Q13185	1	0.8103375230749966	0.34653237	0.2333333333333333	0.7975401498759626	0.8136455955198282	1.0	0.67543656	0.7630330381068157	0.86133015
O75071	0	0.3111000627501529	0.097606085	0.0666666666666666	0.2051484758345072	0.3178326849492312	0.0	0.13181236	0.4529770249169677	0.02145972
Q8IZU0	0	0.8304362479085701	0.26522303	0.1176470588235294	0.4392330975721701	0.350840267774209	0.0	0.55317587	0.7008187516283552	0.05066683
Q4LE39	1	0.217657384569923	0.92579246	0.0454545454545454	0.5296435987623997	0.436832621807139	1.0	0.575613	0.6601998798132043	0.69195485
Q6N021	0	0.0944528198282791	0.08176537	0.2	0.7652101369954644	0.7140729348157071	0.0	0.27513394	0.5707535249500543	0.21707882
P34932	1	0.7479986970699118	0.1025128999999999	0.25	0.7087232683608762	0.7784715756411492	1.0	0.55416465	0.7415368961871016	0.7307066
P26022	0	0.0669607154545432	0.03700702	0.037037037037037	0.124279412248922	0.1589530088295658	0.0	0.04223004	0.125984622532677	0.088954754
O75352	0	0.0595363099593724	0.03561994	0.0	0.6708671328038444	0.3027059848619031	0.0	0.019049019	0.1522092992790142	0.06143991
Q96E88	0	0.0364588217032976	0.045736734	0.25	0.2149539730128402	0.3371352666475528	0.0	0.0072888434	0.0781739681276976	0.079805434
O43236	0	0.8604226239038423	0.0845157	0.0	0.2248583182198273	0.1383008628008299	0.0	0.3249435999999999	0.744797153124324	0.027117115
P98196	0	0.2010745320908629	0.04226848	0.0	0.1166975298321256	0.0531155030959183	0.0	0.018853813	0.2075305873903331	0.1660253
Q53HB3	0	0.9681394702828948	0.99975723	0.1168831168831168	0.1651798222071186	0.20485930915089	0.0	0.8073499	0.900893016883102	0.7843864
Q96M83	0	0.2883815888232354	0.17135844	0.1666666666666666	0.32942355381878	0.5081304238434176	0.0	0.021795541	0.3848481326573642	0.10482108
